source_file,label,rpm,segment_index,rms-average,rms-stdev,rms-average + rms-stdev,kurtosis-average,kurtosis-stdev,peak-average,peak-stdev
ib600_2.csv,Inner Race Fault,600,16,0.11296426594917644,0.05918688726970007,0.1721511532188765,38.76602329184745,49.410970250396524,1.38382631226421,1.0684280778187292
ib600_2.csv,Inner Race Fault,600,17,0.15756100487763391,0.07963041568878941,0.23719142056642334,43.657857814492786,38.00111469889116,1.899585621929932,1.2586263279908074
ib600_2.csv,Inner Race Fault,600,18,0.12810867336957224,0.06876609962060426,0.1968747729901765,35.35013189672787,45.32824698402211,1.4305958551956424,1.2455344530719958
ib600_2.csv,Inner Race Fault,600,19,0.12355641018771654,0.05812333999616822,0.18167975018388477,92.09971089277222,93.43261820315364,1.7423488442686967,1.216757136248158
ib600_2.csv,Inner Race Fault,600,20,0.10179602049507068,0.040657841780844466,0.14245386227591514,42.026744296920675,58.87317731219765,1.2407508575777517,0.9930486273471567
ib600_2.csv,Inner Race Fault,600,21,0.12083241113620793,0.04953991410515862,0.17037232524136656,80.60182398890322,74.80474027447269,1.8316660715716,1.2164121129181478
ib600_2.csv,Inner Race Fault,600,22,0.1452632741431955,0.09869157569349546,0.24395484983669097,26.255435285138464,36.97051535405896,1.313126382330295,1.314994533905686
ib600_2.csv,Inner Race Fault,600,23,0.17556224402352338,0.09407156132880565,0.26963380535232906,42.49234326996527,31.780358049794277,1.9373767256477312,1.134298722301307
ib600_2.csv,Inner Race Fault,600,24,0.1354691669563684,0.08507721607416226,0.22054638303053065,24.378655985019105,32.9537632576392,1.248688026189691,1.2969857532816027
ib600_2.csv,Inner Race Fault,600,25,0.1387837595527511,0.07885119878545953,0.21763495833821062,66.49789371111996,68.63424187970662,1.6914627757353031,1.1997230975212216
ib600_2.csv,Inner Race Fault,600,26,0.10857533152341162,0.05461139571644312,0.16318672723985472,39.269393282472734,49.04776797809757,1.3002715551669117,1.0145255731504765
ib600_2.csv,Inner Race Fault,600,27,0.11068425926148728,0.03692485206485647,0.14760911132634374,67.15646304122829,70.09089583040868,1.5191956126205626,1.0729226086386345
ib600_2.csv,Inner Race Fault,600,28,0.142496755162146,0.07242458279208762,0.21492133795423363,51.020132000027445,45.65190471832962,1.7093982954108142,1.1669201327054892
ib600_2.csv,Inner Race Fault,600,29,0.1826914896521626,0.09880201552571062,0.2814935051778732,38.90275338478599,37.47734132985447,1.8672242263960193,1.4056050154868829
ib600_2.csv,Inner Race Fault,600,30,0.10421881838346943,0.03929168682329833,0.14351050520676775,48.234684938295736,67.59744771687717,1.2711683569030547,1.176958464868303
ib600_2.csv,Inner Race Fault,600,31,0.12733872747788383,0.07142471579247898,0.19876344327036283,37.116992054826014,34.72819373298473,1.4826937936938862,1.1507201511433065
ib600_2.csv,Inner Race Fault,600,32,0.1235878638451409,0.07341049268487408,0.19699835653001496,43.880443110934834,66.88752242793262,1.3393887035736318,1.338940882938921
ib600_2.csv,Inner Race Fault,600,33,0.13770762828540092,0.062299506340733904,0.20000713462613484,49.33260891410124,41.5438748260297,1.754205405472229,0.9388786034510089
ib600_2.csv,Inner Race Fault,600,34,0.11426597640504506,0.04330383829121739,0.15756981469626244,36.560376357758194,34.808244554439916,1.390073973535568,1.039271084062446
ib600_2.csv,Inner Race Fault,600,35,0.11897624896167738,0.04688154227810029,0.16585779123977767,83.07450119265057,80.91939485581953,1.800663308779405,1.1532709955756355
ib600_2.csv,Inner Race Fault,600,36,0.1312910000416288,0.09415233668427055,0.22544333672589933,42.42031729985918,53.93885458969119,1.4106299618994813,1.1197024456259996
ib600_2.csv,Inner Race Fault,600,37,0.15683269115415477,0.0898127592257509,0.24664545037990565,66.95293432053165,84.46240847489607,1.7860627687518895,1.1324686576874272
ib600_2.csv,Inner Race Fault,600,38,0.11748370489843471,0.07265071199415582,0.19013441689259053,33.23884694590181,45.08778721987864,1.2881389683803488,1.2462898728357632
ib600_2.csv,Inner Race Fault,600,39,0.18850637277968277,0.11206222890396736,0.3005686016836501,51.22961419530518,41.231520920895726,2.1260967501767416,0.8844200797928646
ib800_2.csv,Inner Race Fault,800,0,0.31254912821408165,0.17076287259309858,0.48331200080718023,94.13457374972056,43.64952338760982,4.6567915965618685,1.9804625422049755
ib800_2.csv,Inner Race Fault,800,1,0.33671586741507314,0.1635525858324668,0.5002684532475399,107.99624168755022,38.08439627768567,5.399662316529496,1.5915752308266176
ib800_2.csv,Inner Race Fault,800,2,0.3285963552578333,0.15105093126334496,0.4796472865211783,91.9650700365303,61.052725988136025,5.1344324333154585,2.457119814803022
ib800_2.csv,Inner Race Fault,800,3,0.284923878527806,0.12567452487447317,0.41059840340227916,114.73643980644695,101.12513162704528,4.794968082174976,2.824044626523938
ib800_2.csv,Inner Race Fault,800,4,0.27607013993072554,0.17392527544144246,0.44999541537216803,75.20505633326499,63.44209642417177,4.011799748879794,2.490657461620224
ib800_2.csv,Inner Race Fault,800,5,0.16866635627115834,0.03770538148134412,0.20637173775250245,78.96283595192719,99.0321505148854,2.8199812512280467,2.112398542901959
ib800_2.csv,Inner Race Fault,800,6,0.3416401602272453,0.11268335385938884,0.45432351408663413,99.7040804775224,45.24029152403995,5.387830829538362,2.0020209194843788
ib800_2.csv,Inner Race Fault,800,7,0.3752830266830216,0.1707360690284839,0.5460190957115055,79.84069652282136,38.60192486725222,5.2463460749236575,2.1676287548688937
ib800_2.csv,Inner Race Fault,800,8,0.3057364331882799,0.11679257295581143,0.42252900614409133,133.66688621344042,86.97556870968269,5.401393545748278,2.1935011330472296
ib800_2.csv,Inner Race Fault,800,9,0.4058994871291885,0.08385232169927968,0.4897518088284682,97.98561555363457,24.68826439506592,6.199387970349795,0.8737739541068159
ib800_2.csv,Inner Race Fault,800,10,0.24904989339436284,0.10075254698628316,0.349802440380646,114.00825751857374,107.717385957745,4.387631541742149,2.1420801586307068
ib800_2.csv,Inner Race Fault,800,11,0.2937280283546819,0.1253976121696472,0.4191256405243291,88.16908483413258,41.53021224166987,4.752314679876878,2.029166375812247
ib800_2.csv,Inner Race Fault,800,12,0.312191121122542,0.0916166466793346,0.4038077678018766,105.8264951556378,32.44951917820961,5.315900291692015,1.4028374073277967
ib800_2.csv,Inner Race Fault,800,13,0.30880118113924776,0.14082331509216525,0.449624496231413,88.82612255441927,42.38734797329385,4.764296594005061,2.0175089359469425
ib800_2.csv,Inner Race Fault,800,14,0.20412658468203757,0.06982673535912796,0.2739533200411655,102.45431235416031,96.76295791718348,3.5466492942231596,2.115495179584998
ib800_2.csv,Inner Race Fault,800,15,0.41087062740475694,0.1467823337898532,0.5576529611946102,116.71506899212557,50.42558834888617,6.262280087456888,1.2441173560091363
ib800_2.csv,Inner Race Fault,800,16,0.3586616998331206,0.22490490678136346,0.583566606614484,74.47556682324378,56.60672379369523,4.843131932961832,3.0175436455787557
ib800_2.csv,Inner Race Fault,800,17,0.2984626103801562,0.14949629647234328,0.4479589068524995,86.66543068915017,69.72881938538609,4.761655217036916,2.6723988544394603
ib800_2.csv,Inner Race Fault,800,18,0.24375883252003291,0.09166132668520591,0.3354201592052388,105.81917777292861,55.36909910004156,4.158445825480412,1.4996476722627765
ib800_2.csv,Inner Race Fault,800,19,0.315324090022518,0.14605143918729532,0.4613755292098133,124.40030765764632,28.6002158876016,5.196969730747843,1.795353843210098
ib800_2.csv,Inner Race Fault,800,20,0.2682842424234312,0.13840036132915737,0.4066846037525885,67.44689477336286,47.635487695721764,4.073450649162891,2.5124856119661723
ib800_2.csv,Inner Race Fault,800,21,0.4212846164317,0.20465009162431902,0.625934708056019,92.97370708620898,87.21799006564495,5.657123358549361,2.6048651888117242
ib800_2.csv,Inner Race Fault,800,22,0.28884682116054433,0.14877780956020978,0.4376246307207541,59.28113325404233,67.34706048847487,3.790188454133772,2.816509257106665
ib800_2.csv,Inner Race Fault,800,23,0.33364784342107645,0.15629097569271427,0.4899388191137907,117.00419005842991,76.96394794895612,5.209931395489719,2.357509789086328
ib800_2.csv,Inner Race Fault,800,24,0.3460004558878339,0.16697248295408212,0.512972938841916,122.24321804998536,100.93856595730983,5.398162324519582,2.4737070742328777
ib800_2.csv,Inner Race Fault,800,25,0.35200399978488167,0.15551272047321976,0.5075167202581015,79.96075314501005,50.47570962769089,4.9249606229760285,2.642108379269628
ib800_2.csv,Inner Race Fault,800,26,0.3290468422738854,0.15051410697749817,0.4795609492513836,110.90161807360725,70.8106975112768,5.282805217495502,2.5954224058040682
ib800_2.csv,Inner Race Fault,800,27,0.3069943082544249,0.15958714734825724,0.46658145560268216,94.67059910002044,76.61252585672247,4.6815004429561755,2.630267398910748
ib800_2.csv,Inner Race Fault,800,28,0.2665309083040618,0.12587371152675564,0.3924046198308174,96.26450319900123,77.34927559699156,4.300279426275631,2.5822882684044837
ib800_2.csv,Inner Race Fault,800,29,0.28968083810697026,0.168080724405376,0.45776156251234623,101.78481779295882,62.448844863333186,4.5780604659231035,2.484714410787428
ib800_2.csv,Inner Race Fault,800,30,0.28347622240620857,0.16459939618909003,0.4480756185952986,101.62754805446917,96.31565108208812,4.646258642503855,2.7979348499628647
ib800_2.csv,Inner Race Fault,800,31,0.31758165907520686,0.12965079529506512,0.447232454370272,85.10145653867929,62.194501413969654,4.893457645212307,2.3340960250267426
ib800_2.csv,Inner Race Fault,800,32,0.3021075722858138,0.184160366882667,0.48626793916848077,56.82240709227326,52.14043481493597,4.018428629425604,2.8479429327985604
ib800_2.csv,Inner Race Fault,800,33,0.35876064108711103,0.19520174161859513,0.5539623827057062,92.67079588043528,60.084729562498076,5.116299501745626,2.3255936236292167
ib800_2.csv,Inner Race Fault,800,34,0.3953869074801017,0.2313480617938814,0.6267349692739831,73.6419205510822,28.228836780826274,5.251380486748867,2.38940270956291
ib800_2.csv,Inner Race Fault,800,35,0.3562625928071799,0.1754073428909603,0.5316699356981403,86.71783007576616,9.436511027229107,4.97135129774364,1.8918905211762498
ib800_2.csv,Inner Race Fault,800,36,0.23162307759531858,0.1632652987106338,0.3948883763059524,49.56665525631879,36.34482530976314,3.0016320921810973,2.2678035081205947
ib800_2.csv,Inner Race Fault,800,37,0.34906287373821915,0.15823444465355435,0.5072973183917735,105.04787403848263,61.99865512783385,5.39276941646725,2.083172580755131
ib800_2.csv,Inner Race Fault,800,38,0.32850888211016843,0.129898324107465,0.4584072062176334,118.56183280847681,71.73474729627742,5.538444244347656,2.510392865798177
ib800_2.csv,Inner Race Fault,800,39,0.29618981338284717,0.19982595243612594,0.4960157658189731,64.72525715224103,39.88430351198709,4.018549585340639,2.4029993078527903
ib1000_2.csv,Inner Race Fault,1000,0,0.3193169143481639,0.0807258418336116,0.4000427561817755,90.15739853230123,49.28470156544131,5.087306711742686,1.270365049520378
ib1000_2.csv,Inner Race Fault,1000,1,0.39770314307706006,0.2031944100479699,0.60089755312503,71.84687883444008,63.46894273159581,5.16749049134451,2.1079041301781025
ib1000_2.csv,Inner Race Fault,1000,2,0.42431725804387066,0.17823430396022916,0.6025515620040998,70.11743580926328,45.371295413244205,5.51225974700863,2.5668475256452243
ib1000_2.csv,Inner Race Fault,1000,3,0.37381082135569144,0.1752477744205068,0.5490585957761982,86.505227513179,21.855538054948475,5.880326889685028,1.2538714639916944
ib1000_2.csv,Inner Race Fault,1000,4,0.30325461082778904,0.07460014130176507,0.3778547521295541,85.83494217606413,29.782486475310243,5.136565434548549,1.3388254611295458
ib1000_2.csv,Inner Race Fault,1000,5,0.24592469860671531,0.05622176301656794,0.30214646162328324,45.22203998453797,50.683815823146645,3.322129305050601,2.1282376719970975
ib1000_2.csv,Inner Race Fault,1000,6,0.38725269759501396,0.1532558557092858,0.5405085533042997,63.1620715598787,24.10115019661431,5.134457839840449,1.5923145059055643
ib1000_2.csv,Inner Race Fault,1000,7,0.4021965095268819,0.2024490518945828,0.6046455614214648,57.01099170213568,35.0457324954322,4.875259360226255,2.520249358661898
ib1000_2.csv,Inner Race Fault,1000,8,0.3090579734008613,0.13477291767674346,0.44383089107760476,78.61793789295078,58.874994664571894,4.585018916547416,2.32575114061494
ib1000_2.csv,Inner Race Fault,1000,9,0.4032519833430377,0.17486566620188135,0.5781176495449191,79.52583230145709,26.509659729654306,5.930259632491574,1.418581705944884
ib1000_2.csv,Inner Race Fault,1000,10,0.36579352195235765,0.10379777864653036,0.469591300598888,107.49188641141572,29.895260652076644,6.009392367805243,1.0323283814125968
ib1000_2.csv,Inner Race Fault,1000,11,0.3407358399373187,0.0488352970980334,0.3895711370353521,112.02220281975515,32.59982573774116,6.189516781647951,0.9035564411899265
ib1000_2.csv,Inner Race Fault,1000,12,0.44186069606766115,0.12670112716695253,0.5685618232346137,86.02797000955067,18.57562843166171,6.315808086138471,0.9292185267461881
ib1000_2.csv,Inner Race Fault,1000,13,0.35231151012820244,0.16671177004463567,0.519023280172838,76.92036561496568,51.83706353781202,5.088218960376769,2.0447046141467
ib1000_2.csv,Inner Race Fault,1000,14,0.43866932184425644,0.1630764119902813,0.6017457338345378,84.10734074927537,31.118544823962363,6.137258887658095,1.1034606272866534
ib1000_2.csv,Inner Race Fault,1000,15,0.40412301945607154,0.12688488056890565,0.5310079000249772,104.7096347503967,54.484062532117385,6.263471182817347,1.5658140768722681
ib1000_2.csv,Inner Race Fault,1000,16,0.40684805349988096,0.1825236727353119,0.5893717262351928,68.64387704434196,37.51275649419493,5.297186483635569,1.643501107565415
ib1000_2.csv,Inner Race Fault,1000,17,0.2743064653637835,0.03812305426828881,0.31242951963207233,79.73242234773946,32.88082627852672,4.922901702648266,1.4409495059555488
ib1000_2.csv,Inner Race Fault,1000,18,0.40702864610708767,0.17171978684029574,0.5787484329473834,87.25449288865536,26.20003509609705,6.020210548037835,1.0565205708791205
ib1000_2.csv,Inner Race Fault,1000,19,0.3288883630412574,0.0880428041915472,0.4169311672328046,83.85835850286209,47.9838557012421,5.406158338512222,1.7583312285864356
ib1000_2.csv,Inner Race Fault,1000,20,0.4692463505240759,0.14393335252408182,0.6131797030481577,84.4190884278451,36.215920418403606,6.273987333267459,0.9394707289112828
ib1000_2.csv,Inner Race Fault,1000,21,0.37946372351845126,0.16941796397946915,0.5488816874979204,83.17546136748948,34.49503145124022,5.723258197223368,1.594376011745919
ib1000_2.csv,Inner Race Fault,1000,22,0.3234346852134805,0.1258606118359973,0.4492952970494778,84.86617487945047,44.941959030305874,5.268295741558113,1.7374559310573234
ib1000_2.csv,Inner Race Fault,1000,23,0.33796215664784846,0.1437919535409063,0.48175411018875475,100.35231410036927,64.26053618029233,5.292699580999283,1.881031962228597
ib1000_2.csv,Inner Race Fault,1000,24,0.4817142432635092,0.19388027718838613,0.6755945204518954,51.90811864535558,30.752907496220907,5.480249388689591,2.603706892153828
ib1000_2.csv,Inner Race Fault,1000,25,0.33346947609076205,0.19866969163983594,0.532139167730598,60.71975239652348,59.91637319256723,4.2729017527035635,2.5799905529274825
ib1000_2.csv,Inner Race Fault,1000,26,0.3403148052660056,0.146903821976523,0.4872186272425286,99.94277058437531,49.18217226756767,5.78447982000745,1.389994410282314
ib1000_2.csv,Inner Race Fault,1000,27,0.30853055819841024,0.12414881308579248,0.43267937128420275,75.4382979983154,49.10340533558669,4.752610489151046,1.813084821008647
ib1000_2.csv,Inner Race Fault,1000,28,0.3849318337976053,0.08623608484013068,0.471167918637736,69.1512494196219,11.648140037082777,5.523422666273556,1.1383754246937314
ib1000_2.csv,Inner Race Fault,1000,29,0.33553376212733915,0.14392677129446915,0.4794605334218083,94.15442444524078,55.9780070376536,5.493789282460466,1.8259661035902917
ib1000_2.csv,Inner Race Fault,1000,30,0.3163571551538926,0.1066941667175481,0.42305132187144073,94.00662000319032,66.71121871467496,5.095283447058075,2.1960948520844883
ib1000_2.csv,Inner Race Fault,1000,31,0.4191746644031419,0.13554324035675386,0.5547179047598958,68.87093244859133,30.035383302570864,5.537220272081049,1.7975576439004266
ib1000_2.csv,Inner Race Fault,1000,32,0.3857049459931441,0.10360062773420886,0.48930557372735295,107.32149502475929,34.08269291206247,6.552214791929643,0.47268183593947966
ib1000_2.csv,Inner Race Fault,1000,33,0.36113477331053745,0.16559196464070727,0.5267267379512447,54.04471392137462,14.652729323367438,4.776547046869206,1.7925041132128225
ib1000_2.csv,Inner Race Fault,1000,34,0.3828737202480672,0.11277941913174178,0.495653139379809,93.87846110671924,63.97124698951919,5.7515031586482355,1.6642699665816698
ib1000_2.csv,Inner Race Fault,1000,35,0.31508022114963846,0.11046698741619904,0.4255472085658375,88.88059009175268,30.378104108014806,5.289569349692178,1.3617879836745288
ib1000_2.csv,Inner Race Fault,1000,36,0.38092224051503704,0.18664282070599558,0.5675650612210326,84.00205497468878,41.82144925297424,5.70334845137546,1.4799147835471118
ib1000_2.csv,Inner Race Fault,1000,37,0.2957002887648402,0.059129480857993306,0.3548297696228335,84.29269185725386,34.6737338034218,4.96246117040617,1.1080378089395237
ib1000_2.csv,Inner Race Fault,1000,38,0.4004529686262631,0.11642565587345512,0.5168786244997182,120.67211693097947,57.06586979783734,6.5417062258316205,0.5557198950104301
ib1000_2.csv,Inner Race Fault,1000,39,0.3306723152732565,0.16271357042250326,0.4933858856957598,69.38819895848928,59.613235349812136,4.501795499671457,2.540469045246199
ob600_2.csv,Outer Race Fault,600,0,0.33826476714671627,0.07132457815209693,0.4095893452988132,157.45085465796055,125.82452127607827,6.652691938881969,0.6114008587951766
ob600_2.csv,Outer Race Fault,600,1,0.2657292627902817,0.0405599922076235,0.3062892549979052,165.96669070974096,78.02941472597121,5.613397879888309,0.8612211321162614
ob600_2.csv,Outer Race Fault,600,2,0.3005305153782646,0.043116862858770484,0.34364737823703506,122.3269602065088,34.8402484572683,5.8441734673919274,1.0011780966992385
ob600_2.csv,Outer Race Fault,600,3,0.27906620053121206,0.026815456475116864,0.3058816570063289,233.3994222808863,113.88298236580006,6.503133679071451,0.776544562404798
ob600_2.csv,Outer Race Fault,600,4,0.29305086340089853,0.047078026495681144,0.3401288898965797,136.62640232153157,67.4382278069104,5.4509100896808045,0.8594394373676525
ob600_2.csv,Outer Race Fault,600,5,0.292573336460081,0.04600636434308289,0.3385797008031639,199.46978195825545,110.68201173233916,6.593507632457775,0.6300209389128216
ob600_2.csv,Outer Race Fault,600,6,0.31365488024762467,0.04368087535941853,0.3573357556070432,114.6191512409675,28.213168306977863,5.902004854600462,0.648014408227078
ob600_2.csv,Outer Race Fault,600,7,0.2992841652981028,0.03437096939422548,0.33365513469232827,162.10195712352552,49.23275272878662,6.2606730102741865,0.912470966987473
ob600_2.csv,Outer Race Fault,600,8,0.3045689072382723,0.02684574018595511,0.3314146474242274,170.1274782113767,48.26134215584022,6.487974890171674,0.5608997654458768
ob600_2.csv,Outer Race Fault,600,9,0.31226207879928103,0.02580591170281358,0.33806799050209463,143.8123967208926,42.310336136943725,6.370768051704211,0.6947600136891047
ob600_2.csv,Outer Race Fault,600,10,0.31226188093698937,0.06454558440170399,0.37680746533869336,148.09595522701036,52.58111012144132,6.34072143422377,1.014575953725257
ob600_2.csv,Outer Race Fault,600,11,0.3060453213242823,0.0303138450212805,0.3363591663455628,162.71394483154694,44.44696288765344,6.667387614735004,0.746578063960867
ob600_2.csv,Outer Race Fault,600,12,0.29708550479737517,0.06199612208530336,0.35908162688267853,163.9875711511239,70.72508288629159,6.207457792424906,1.0275318955828736
ob600_2.csv,Outer Race Fault,600,13,0.3596308133777923,0.07767935713848925,0.4373101705162815,114.34892531872273,42.99787624983586,6.345329992829505,0.8506663884358878
ob600_2.csv,Outer Race Fault,600,14,0.29302490310923524,0.04583896042465998,0.3388638635338952,182.50050522785398,134.47494720562253,6.044563737131452,1.4709638475805642
ob600_2.csv,Outer Race Fault,600,15,0.3089957889129346,0.07718731367327303,0.38618310258620764,137.21546607057766,43.374689250399555,5.80993204154529,1.1765130368562764
ob600_2.csv,Outer Race Fault,600,16,0.30738109201486874,0.058004541348253495,0.36538563336312224,195.1595319960026,140.24541726355906,6.402845103625618,0.6397860059447523
ob600_2.csv,Outer Race Fault,600,17,0.3045283105524836,0.0676231212617558,0.3721514318142394,149.07465302754312,82.41207503891137,6.2681747642492835,0.7562917203416825
ob600_2.csv,Outer Race Fault,600,18,0.29006538308495594,0.04016466246028653,0.3302300455452425,172.67315174024978,50.92612647231177,6.15496533469282,1.2236952191516435
ob600_2.csv,Outer Race Fault,600,19,0.29466598333921634,0.10096277502787392,0.39562875836709027,138.94423114801955,54.91162998262447,5.812798957179572,2.282418637474056
ob600_2.csv,Outer Race Fault,600,20,0.268243607553068,0.0358167030934753,0.30406031064654326,235.47472391687947,90.71117216230147,6.383521252103408,0.7060460142587264
ob600_2.csv,Outer Race Fault,600,21,0.3436422603263866,0.06121675330453446,0.4048590136309211,112.25616347637181,60.543467914697544,6.186536485429021,1.0169780075511659
ob600_2.csv,Outer Race Fault,600,22,0.2654159699387029,0.04819745080213594,0.31361342074083887,206.17972274561015,71.35502703707724,5.945988339429781,0.7722067904938156
ob600_2.csv,Outer Race Fault,600,23,0.30404465092833194,0.04443022587033797,0.3484748767986699,159.4157031543638,117.59978079416646,5.919824798984125,0.7337177893869561
ob600_2.csv,Outer Race Fault,600,24,0.2978587029419596,0.046345350493731986,0.3442040534356916,170.94989875450764,84.42640366427696,6.159901190054404,1.0680747523682759
ob600_2.csv,Outer Race Fault,600,25,0.2870111239989269,0.07809054366967012,0.36510166766859703,190.31773096793853,226.744358169998,5.417020531358328,0.8778049899153904
ob600_2.csv,Outer Race Fault,600,26,0.27094126069635804,0.02652776973738734,0.2974690304337454,195.31961807586094,140.11344387206807,5.560726737605558,1.2307279161463018
ob600_2.csv,Outer Race Fault,600,27,0.30400534422139736,0.08047877912396524,0.3844841233453626,218.39868107302428,162.09610395401128,6.774350653541513,0.6837164320161306
ob600_2.csv,Outer Race Fault,600,28,0.31092072014760735,0.04904797319685306,0.3599686933444604,148.54556079890807,89.13991145383278,6.066520707782674,1.0159048127938952
ob600_2.csv,Outer Race Fault,600,29,0.3126435053809365,0.04931054888362117,0.3619540542645577,202.7337750046351,166.49328783382012,6.728283244140715,1.0371553039306578
ob600_2.csv,Outer Race Fault,600,30,0.3086354186449963,0.03483056821727214,0.3434659868622684,116.97936924734624,30.1961903799497,5.871750641106333,0.6492232096227343
ob600_2.csv,Outer Race Fault,600,31,0.27856563857443395,0.04917496139755515,0.3277405999719891,188.63112509651654,42.80678629613539,6.02485506187748,0.5994770282485977
ob600_2.csv,Outer Race Fault,600,32,0.276739055031202,0.04084223167308648,0.3175812867042885,223.48336707129207,116.7947447526561,6.573061729101669,0.9084597480061235
ob600_2.csv,Outer Race Fault,600,33,0.3058489148517373,0.03507600196323867,0.340924916814976,155.85814974113697,76.44827524750934,6.23521223949456,1.0728599547323259
ob600_2.csv,Outer Race Fault,600,34,0.3082266675300529,0.01245066032096531,0.3206773278510182,135.82861832576654,34.062395276621345,6.2261367586725225,0.5647076764218899
ob600_2.csv,Outer Race Fault,600,35,0.2863816586902651,0.039245258186299765,0.32562691687656486,196.38584331691635,129.37075584413105,6.372371930360719,0.7385900936990396
ob600_2.csv,Outer Race Fault,600,36,0.2783394110767373,0.04427947944757161,0.3226188905243089,214.87359827092436,42.70581690482499,6.266697120091472,0.3854501801615432
ob600_2.csv,Outer Race Fault,600,37,0.3031186239870592,0.058486362403706874,0.36160498639076605,196.18959377090886,96.00314614973057,6.7230256961540125,0.8079896610679363
ob600_2.csv,Outer Race Fault,600,38,0.29422468977934935,0.025836779559816923,0.3200614693391663,144.14100756965598,35.83832601501488,5.891383234402916,1.0302890537650506
ob600_2.csv,Outer Race Fault,600,39,0.3179459103096498,0.037476187498762005,0.35542209780841183,144.67489285002236,56.65710001490947,6.246562340926028,0.7280307481323165
ob800_2.csv,Outer Race Fault,800,0,0.5779582218047865,0.07208186191014633,0.6500400837149328,101.27829932980441,40.36636913675978,10.447693189195224,1.5637324152143934
ob800_2.csv,Outer Race Fault,800,1,0.5626030771494775,0.1719407208074782,0.7345437979569558,119.64685073939577,38.684036445372804,10.389856282073655,2.13191164030212
ob800_2.csv,Outer Race Fault,800,2,0.5727153028779839,0.06713484979861689,0.6398501526766007,114.31916017625296,22.803733888962466,10.761318891025297,1.810834254146584
ob800_2.csv,Outer Race Fault,800,3,0.5089071029901658,0.06487759164395085,0.5737846946341167,161.4228672392624,50.28197254933885,10.975853019584857,2.559464120836022
ob800_2.csv,Outer Race Fault,800,4,0.5366456206746549,0.06148143610322498,0.5981270567778799,159.3207384317114,41.94798491075741,11.364429732078868,2.4596562743765102
ob800_2.csv,Outer Race Fault,800,5,0.6048318661125429,0.061908671003240746,0.6667405371157836,119.8785325360719,30.844087443186787,12.17538177043424,0.8322009508162546
ob800_2.csv,Outer Race Fault,800,6,0.5217537472036556,0.050854631784681414,0.572608378988337,154.50960294835585,46.484020853260866,10.5060471122019,1.3352702390131315
ob800_2.csv,Outer Race Fault,800,7,0.5580508527340592,0.0776440710554124,0.6356949237894716,149.19157272328644,19.776301432192458,11.27888226059305,1.5433711368357872
